,borough,contributing_factor_vehicle_1,contributing_factor_vehicle_2,cross_street_name,date,latitude,longitude,number_of_cyclist_injured,number_of_cyclist_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,off_street_name,on_street_name,time,unique_key,vehicle_type_code1,vehicle_type_code2
17086,BROOKLYN,Passenger Distraction,Driver Inattention/Distraction,,2016-10-24,40.693800700000004,-73.9872271,1,0,0,0,JAY STREET,MYRTLE AVENUE                   ,11.166666666666666,3547290,SPORT UTILITY / STATION WAGON,BICYCLE
17087,BRONX,Backing Unsafely,Unspecified,,2014-06-19,40.8566932,-73.8846433,1,0,0,0,BELMONT AVENUE                  ,EAST 189 STREET                 ,20.916666666666668,354733,UNKNOWN,BICYCLE
17088,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,4295      BROADWAY                      ,2016-10-25,40.8512049,-73.9352146,1,0,0,0,,,17.166666666666668,3547338,PASSENGER VEHICLE,BICYCLE
17089,BROOKLYN,Failure to Yield Right-of-Way,Unspecified,,2016-10-25,40.6902653,-73.91545190000001,1,0,0,0,CORNELIA STREET,EVERGREEN AVENUE                ,20.166666666666668,3547421,PASSENGER VEHICLE,BICYCLE
17090,,Driver Inattention/Distraction,Unspecified,,2016-10-24,,,1,0,0,0,,KINGS HIGHWAY                   ,8.166666666666666,3547448,PASSENGER VEHICLE,BICYCLE
17091,BROOKLYN,Unsafe Speed,Driver Inattention/Distraction,,2016-10-26,40.7036649,-73.94705079999999,1,0,0,0,WALTON STREET,BROADWAY                        ,8.166666666666666,3547486,BICYCLE,
17092,,Driver Inattention/Distraction,Unspecified,,2016-10-23,,,1,0,0,0,,BROADWAY                        ,14.166666666666666,3547550,PASSENGER VEHICLE,BICYCLE
17093,BROOKLYN,Passenger Distraction,Unspecified,,2014-06-20,40.5987306,-73.957332,1,0,0,0,AVENUE U                        ,EAST 14 STREET                  ,11.0,354766,SPORT UTILITY / STATION WAGON,BICYCLE
17094,,Unspecified,Unspecified,,2014-06-20,,,1,0,0,0,EAST 8 STREET                   ,CHURCH AVENUE                   ,15.0,354774,PASSENGER VEHICLE,BICYCLE
17095,BROOKLYN,Unspecified,Unspecified,,2014-06-19,40.660593799999994,-73.9313269,1,0,0,0,RUTLAND ROAD                    ,UTICA AVENUE                    ,17.6,354782,PASSENGER VEHICLE,BICYCLE
17096,,Physical Disability,Unspecified,,2014-06-19,,,1,0,0,0,DITMAS AVENUE                   ,RALPH AVENUE                    ,19.166666666666668,354783,PASSENGER VEHICLE,BICYCLE
17097,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,2016-10-25,40.599872999999995,-73.76173,3,0,0,0,CUL DE SAC,GERSON COURT                    ,16.083333333333332,3547864,SPORT UTILITY / STATION WAGON,BICYCLE
17098,,Driver Inattention/Distraction,Driver Inattention/Distraction,,2016-10-26,,,1,0,0,0,,53 AVENUE                       ,7.166666666666667,3548020,SPORT UTILITY / STATION WAGON,BICYCLE
17099,MANHATTAN,Driver Inattention/Distraction,Unsafe Speed,80        COLUMBIA STREET               ,2016-10-25,40.717561100000005,-73.9799681,2,0,0,0,,,16.166666666666668,3548041,SPORT UTILITY / STATION WAGON,BICYCLE
17100,MANHATTAN,Traffic Control Disregarded,Unspecified,,2016-10-24,,,2,0,0,0,7 AVENUE,WEST 15 STREET                  ,12.166666666666666,3548066,TAXI,BICYCLE
17101,QUEENS,Unspecified,Unspecified,,2016-10-26,,,2,0,0,0,108 STREET,41 AVENUE                       ,17.166666666666668,3548110,SPORT UTILITY / STATION WAGON,BICYCLE
17102,BROOKLYN,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,2016-10-16,40.6797033,-73.96167870000001,1,0,0,0,GRAND AVENUE,PACIFIC STREET                  ,21.166666666666668,3548123,BICYCLE,
17103,MANHATTAN,Failure to Yield Right-of-Way,Unspecified,,2016-10-27,40.752854600000006,-73.99297990000001,1,0,0,0,8 AVENUE,WEST 35 STREET                  ,0.16666666666666666,3548150,TAXI,BICYCLE
17104,MANHATTAN,Unspecified,Unspecified,,2016-10-27,40.7631141,-73.96251509999999,1,0,0,0,2 AVENUE,EAST 63 STREET                  ,11.166666666666666,3548160,BICYCLE,
17105,MANHATTAN,Passing or Lane Usage Improper,Unspecified,40        WEST 116 STREET               ,2016-10-25,40.80144979999999,-73.94834190000002,1,0,0,0,,,17.166666666666668,3548200,PICK-UP TRUCK,BICYCLE
17106,BROOKLYN,Unspecified,Unspecified,,2016-10-25,40.6447735,-73.9547296,1,0,0,0,BEVERLEY ROAD,BEDFORD AVENUE                  ,20.166666666666668,3548207,PASSENGER VEHICLE,BICYCLE
17107,BROOKLYN,Unspecified,Unspecified,,2016-10-24,40.6339973,-73.9477726,1,0,0,0,GLENWOOD ROAD,NOSTRAND AVENUE                 ,21.166666666666668,3548266,PASSENGER VEHICLE,BICYCLE
17108,,Unspecified,Unspecified,,2016-10-25,,,1,0,0,0,,EAST 115 STREET                 ,17.166666666666668,3548283,BICYCLE,
17109,MANHATTAN,Unspecified,Unspecified,,2016-10-26,40.785787,-73.97853559999999,1,0,0,0,WEST 82 STREET,BROADWAY                        ,17.166666666666668,3548330,TAXI,BICYCLE
17110,BROOKLYN,Unspecified,Unspecified,,2014-06-19,40.6598331,-73.8975988,1,0,0,0,NEW LOTS AVENUE                 ,HINSDALE STREET                 ,17.083333333333332,354838,PASSENGER VEHICLE,BICYCLE
17111,,Failure to Yield Right-of-Way,Unspecified,,2016-10-26,,,1,0,0,0,,CLARENDON ROAD                  ,21.166666666666668,3548402,PASSENGER VEHICLE,BICYCLE
17112,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,1350      AVENUE OF THE AMERICAS        ,2016-10-26,40.762731099999996,-73.9783409,1,0,0,0,,,20.166666666666668,3548413,PASSENGER VEHICLE,BICYCLE
17113,BROOKLYN,Unspecified,Unspecified,,2016-10-26,40.583432200000004,-73.9604775,2,0,0,0,GUIDER AVENUE,BANNER AVENUE                   ,7.166666666666667,3548455,PASSENGER VEHICLE,BICYCLE
17114,QUEENS,Driver Inattention/Distraction,Unspecified,87-35     ELMHURST AVENUE               ,2016-10-27,40.745110700000005,-73.8782359,1,0,0,0,,,11.166666666666666,3548471,PASSENGER VEHICLE,BICYCLE
17115,MANHATTAN,Unspecified,Unspecified,,2013-07-15,40.7539439,-73.97213559999999,1,0,0,0,3 AVENUE                        ,EAST 47 STREET                  ,15.583333333333334,35485,PASSENGER VEHICLE,BICYCLE
17116,BROOKLYN,Driver Inattention/Distraction,Unspecified,,2016-10-26,40.6980388,-73.9628402,1,0,0,0,WILLIAMSBURG STREET WEST,FLUSHING AVENUE                 ,20.166666666666668,3548543,BUS,BICYCLE
17117,,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,2016-10-25,,,1,0,0,0,DEAD END,MECHANICS ALLEY                 ,19.166666666666668,3548605,BICYCLE,SPORT UTILITY / STATION WAGON
17118,BROOKLYN,Unspecified,,,2014-06-20,40.6921949,-73.9862718,1,0,0,0,LAWRENCE STREET                 ,WILLOUGHBY STREET               ,9.0,354865,TAXI,BICYCLE
17119,BROOKLYN,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,36        MONROE PLACE                  ,2016-10-27,40.69606829999999,-73.99266490000001,1,0,0,0,,,20.166666666666668,3548681,PASSENGER VEHICLE,BICYCLE
17120,BROOKLYN,Driver Inattention/Distraction,,,2014-06-19,40.6897366,-73.9761037,1,0,0,0,SOUTH ELLIOTT PLACE             ,DEKALB AVENUE                   ,17.166666666666668,354872,BICYCLE,
17121,BROOKLYN,Backing Unsafely,Backing Unsafely,,2014-06-19,40.708904100000005,-73.9592525,1,0,0,0,HAVEMEYER STREET                ,BROADWAY                        ,16.833333333333332,354878,SPORT UTILITY / STATION WAGON,BICYCLE
17122,BROOKLYN,Failure to Yield Right-of-Way,Unspecified,,2016-10-26,40.604802500000005,-73.96679590000001,1,0,0,0,AVENUE R,OCEAN PARKWAY                   ,20.166666666666668,3548780,SPORT UTILITY / STATION WAGON,BICYCLE
17123,,Failure to Yield Right-of-Way,Unspecified,,2016-10-28,,,1,0,0,0,,STEINWAY STREET                 ,3.1666666666666665,3548795,TAXI,BICYCLE
17124,QUEENS,Traffic Control Disregarded,Unspecified,,2016-10-27,40.7497658,-73.8028755,1,0,0,0,OAK AVENUE,164 STREET                      ,22.166666666666668,3548811,SPORT UTILITY / STATION WAGON,BICYCLE
17125,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,2016-10-28,40.7573878,-73.9822554,1,0,0,0,WEST 46 STREET,AVENUE OF THE AMERICAS          ,7.166666666666667,3549111,TAXI,BICYCLE
17126,QUEENS,Unspecified,Unspecified,,2014-06-20,40.7114553,-73.91985809999998,1,0,0,0,ONDERDONK AVENUE                ,FLUSHING AVENUE                 ,16.333333333333332,354931,UNKNOWN,BICYCLE
17127,MANHATTAN,Other Vehicular,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,2016-10-27,40.742258,-73.97767270000001,1,0,0,0,2 AVENUE,EAST 30 STREET                  ,19.166666666666668,3549337,PASSENGER VEHICLE,BICYCLE
17128,QUEENS,Passing or Lane Usage Improper,Unspecified,,2016-10-28,40.7730905,-73.91107559999999,1,0,0,0,23 AVENUE,35 STREET                       ,20.166666666666668,3549403,PASSENGER VEHICLE,BICYCLE
17129,MANHATTAN,Unsafe Speed,Unspecified,,2016-10-27,40.727866399999996,-73.9931449,1,0,0,0,EAST 4 STREET,LAFAYETTE STREET                ,21.166666666666668,3549406,BICYCLE,
17130,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,2016-10-28,40.725877200000006,-73.9775339,1,0,0,0,AVENUE C,EAST 10 STREET                  ,8.166666666666666,3549409,SPORT UTILITY / STATION WAGON,BICYCLE
17131,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Passing or Lane Usage Improper,,2016-10-28,40.7246935,-73.99418059999999,1,0,0,0,MOTT STREET,EAST HOUSTON STREET             ,15.166666666666666,3549413,TAXI,BICYCLE
17132,,Driver Inattention/Distraction,Unspecified,,2016-10-29,,,1,0,0,0,,24 STREET                       ,23.166666666666668,3550363,PASSENGER VEHICLE,BICYCLE
17133,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,2016-10-29,40.749824,-73.97220229999999,1,0,0,0,EAST 42 STREET,2 AVENUE                        ,19.166666666666668,3549771,PASSENGER VEHICLE,BICYCLE
17134,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,2016-10-27,,,1,0,0,0,HENRY HUDSON RIVER,WEST 34 STREET                  ,7.166666666666667,3549881,TAXI,BICYCLE
17135,QUEENS,Driver Inexperience,Driver Inexperience,,2014-06-20,40.755392,-73.82828029999999,1,0,0,0,MAPLE AVENUE                    ,MAIN STREET                     ,9.75,354989,SPORT UTILITY / STATION WAGON,BICYCLE
17136,BROOKLYN,Unsafe Lane Changing,Unspecified,,2016-10-28,40.717835,-73.9577247,1,0,0,0,NORTH 7 STREET,BEDFORD AVENUE                  ,19.166666666666668,3549920,TAXI,BICYCLE
17137,,Traffic Control Disregarded,,,2016-10-29,,,1,0,0,0,,BEDFORD AVENUE                  ,16.166666666666668,3550035,BICYCLE,
17138,MANHATTAN,Driver Inattention/Distraction,Unspecified,36        CENTRAL PARK SOUTH            ,2016-10-14,40.7650525,-73.9747952,1,0,0,0,,,14.166666666666666,3550011,BICYCLE,
17139,,Driver Inattention/Distraction,Other Vehicular,,2016-10-27,,,1,0,0,0,HEWES STREET,BROADWAY                        ,14.166666666666666,3550022,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
17140,QUEENS,Following Too Closely,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,2016-10-30,40.7038229,-73.80878919999999,1,0,0,0,89 AVENUE,SUTPHIN BOULEVARD               ,15.166666666666666,3550053,PASSENGER VEHICLE,BICYCLE
17141,BROOKLYN,Failure to Yield Right-of-Way,Unspecified,,2016-10-29,40.7114187,-73.95312609999999,1,0,0,0,KEAP STREET,GRAND STREET                    ,18.166666666666668,3550087,BICYCLE,SPORT UTILITY / STATION WAGON
17142,BROOKLYN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,136       BUSHWICK AVENUE               ,2016-10-15,40.7108447,-73.9403756,1,0,0,0,,,15.166666666666666,3550101,PASSENGER VEHICLE,BICYCLE
17143,,Driver Inattention/Distraction,Unspecified,6752      Bay Pkwy                      ,2016-10-28,,,1,0,0,0,,,18.166666666666668,3550107,SPORT UTILITY / STATION WAGON,BICYCLE
17144,BROOKLYN,Driver Inattention/Distraction,Unspecified,298       AVENUE P                      ,2016-10-28,,,1,0,1,0,,,19.166666666666668,3550108,PASSENGER VEHICLE,BICYCLE
17145,BRONX,Turning Improperly,Unspecified,,2016-10-29,40.840976700000006,-73.91600840000001,1,0,0,0,TOWNSEND AVENUE,EAST 171 STREET                 ,14.166666666666666,3550141,SPORT UTILITY / STATION WAGON,BICYCLE
17146,,Passing or Lane Usage Improper,Unspecified,,2016-10-20,,,1,0,0,0,,PARK AVENUE                     ,17.166666666666668,3550159,SPORT UTILITY / STATION WAGON,BICYCLE
17147,MANHATTAN,Driver Inattention/Distraction,Unspecified,533       7 AVENUE                      ,2016-10-30,,,2,0,0,0,,,14.166666666666666,3550220,TAXI,BICYCLE
17148,BROOKLYN,Passenger Distraction,Unspecified,268       IRVING AVENUE                 ,2016-10-25,40.6996222,-73.91546159999999,1,0,0,0,,,21.166666666666668,3550292,SPORT UTILITY / STATION WAGON,BICYCLE
17149,QUEENS,Driver Inattention/Distraction,Unspecified,,2016-10-29,40.7457503,-73.78900379999999,1,0,0,0,188 STREET,53 AVENUE                       ,23.166666666666668,3550312,SPORT UTILITY / STATION WAGON,BICYCLE
17150,MANHATTAN,Driver Inattention/Distraction,Unspecified,109       WEST 27 STREET                ,2016-10-17,40.7457347,-73.99168859999999,1,0,0,0,,,14.166666666666666,3550337,BICYCLE,SPORT UTILITY / STATION WAGON
17151,MANHATTAN,Unspecified,,46        WEST 28 STREET                ,2016-10-28,40.7455671,-73.9894187,1,0,0,0,,,15.166666666666666,3550367,BICYCLE,
17152,,Driver Inattention/Distraction,Driver Inattention/Distraction,,2016-10-28,,,1,0,0,0,,BROADWAY                        ,18.166666666666668,3550418,PASSENGER VEHICLE,BICYCLE
17153,QUEENS,Unspecified,Unspecified,,2014-06-20,40.774362599999996,-73.9128683,1,0,0,0,23 AVENUE                       ,31 STREET                       ,14.5,355043,LIVERY VEHICLE,BICYCLE
17154,BROOKLYN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,2016-10-30,40.6692636,-73.9135535,1,0,0,0,PITKIN AVENUE,BOYLAND STREET                  ,18.166666666666668,3550443,PASSENGER VEHICLE,BICYCLE
17155,MANHATTAN,Driver Inattention/Distraction,Unspecified,,2016-10-23,40.721172100000004,-73.99657640000001,1,0,0,0,KENMARE STREET,MULBERRY STREET                 ,12.166666666666666,3550536,SPORT UTILITY / STATION WAGON,BICYCLE
17156,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,234       BRADHURST AVENUE              ,2016-10-30,40.8287443,-73.93905229999999,1,0,0,0,,,14.166666666666666,3550555,SPORT UTILITY / STATION WAGON,BICYCLE
17157,BROOKLYN,Driver Inattention/Distraction,Driver Inattention/Distraction,440       3 AVENUE                      ,2016-10-29,40.672268200000005,-73.990364,1,0,0,0,,,12.166666666666666,3550708,BICYCLE,PASSENGER VEHICLE
17158,BROOKLYN,Passenger Distraction,Unspecified,342       14 STREET                     ,2016-10-29,40.6645467,-73.98547370000001,1,0,0,0,,,14.166666666666666,3550716,BICYCLE,
17159,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,69        EAST 8 STREET                 ,2016-10-24,40.73086370000001,-73.9930291,1,0,0,0,,,12.166666666666666,3550718,SPORT UTILITY / STATION WAGON,BICYCLE
17160,BRONX,Turning Improperly,Unspecified,3220      NETHERLAND AVENUE             ,2016-10-29,40.8841913,-73.91145859999999,1,0,0,0,,,19.166666666666668,3550734,SPORT UTILITY / STATION WAGON,BICYCLE
17161,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,,2016-10-30,,,1,0,0,0,,BEDFORD AVENUE                  ,17.166666666666668,3550949,PICK-UP TRUCK,BICYCLE
17162,BROOKLYN,Traffic Control Disregarded,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,2016-10-29,40.606385499999995,-74.0012065,1,0,0,0,BAY 20 STREET,86 STREET                       ,17.166666666666668,3550967,PASSENGER VEHICLE,BICYCLE
17163,BROOKLYN,Traffic Control Disregarded,Unspecified,,2016-10-30,40.6059354,-74.0004574,1,0,0,0,19 AVENUE,86 STREET                       ,13.166666666666666,3550981,PASSENGER VEHICLE,BICYCLE
17164,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,2016-10-30,40.803729,-73.9577821,1,0,0,0,MANHATTAN AVENUE,WEST 114 STREET                 ,19.166666666666668,3550991,PICK-UP TRUCK,BICYCLE
17165,BROOKLYN,Prescription Medication,Unspecified,,2014-06-19,40.6267726,-73.946874,1,0,0,0,AVENUE J                        ,NOSTRAND AVENUE                 ,17.833333333333332,355102,SPORT UTILITY / STATION WAGON,BICYCLE
17166,BROOKLYN,Unspecified,,,2014-06-20,40.6759273,-73.9560676,1,0,0,0,SAINT MARKS AVENUE              ,FRANKLIN AVENUE                 ,9.0,355108,VAN,BICYCLE
17167,MANHATTAN,Unspecified,Unspecified,,2013-07-17,40.7606005,-73.9643142,1,0,0,0,2 AVENUE                        ,EAST 59 STREET                  ,9.25,35511,SPORT UTILITY / STATION WAGON,BICYCLE
17168,,Failure to Yield Right-of-Way,Unspecified,,2016-10-31,,,1,0,0,0,,WATER STREET                    ,18.166666666666668,3551129,PASSENGER VEHICLE,BICYCLE
17169,QUEENS,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,2016-10-31,40.7413629,-73.92095520000001,1,0,0,0,44 STREET,GREENPOINT AVENUE               ,15.166666666666666,3551138,SPORT UTILITY / STATION WAGON,BICYCLE
17170,MANHATTAN,Driver Inattention/Distraction,Turning Improperly,,2014-06-20,40.720181200000006,-73.9960317,1,0,0,0,MOTT STREET                     ,BROOME STREET                   ,9.6,355127,PASSENGER VEHICLE,BICYCLE
17171,STATEN ISLAND,Driver Inattention/Distraction,Unspecified,3270      HYLAN BOULEVARD               ,2016-10-31,40.5573725,-74.1272052,1,0,0,0,,,17.166666666666668,3551291,SPORT UTILITY / STATION WAGON,BICYCLE
17172,MANHATTAN,Traffic Control Disregarded,Unspecified,,2014-06-21,40.7329142,-74.00397629999999,1,0,0,0,BLEECKER STREET                 ,GROVE STREET                    ,4.416666666666667,355130,UNKNOWN,BICYCLE
17173,MANHATTAN,Driver Inattention/Distraction,Unspecified,47        SAINT JAMES PLACE             ,2016-10-14,40.7127156,-73.9987519,1,0,0,0,,,21.166666666666668,3551418,SPORT UTILITY / STATION WAGON,BICYCLE
17174,MANHATTAN,Unspecified,Unspecified,,2014-06-21,40.739751399999996,-74.0025224,1,0,0,0,WEST 14 STREET                  ,8 AVENUE                        ,4.666666666666667,355152,TAXI,BICYCLE
17175,MANHATTAN,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Following Too Closely,78        BAYARD STREET                 ,2016-10-14,40.7157073,-73.9986833,1,0,0,0,,,21.166666666666668,3551522,PASSENGER VEHICLE,BICYCLE
17176,MANHATTAN,Driver Inattention/Distraction,Unspecified,,2014-06-20,40.7346179,-73.98621259999999,1,0,0,0,EAST 16 STREET                  ,3 AVENUE                        ,13.166666666666666,355154,PICK-UP TRUCK,BICYCLE
17177,BROOKLYN,Turning Improperly,Unspecified,502       FLUSHING AVENUE               ,2016-10-28,40.6993037,-73.9541517,1,0,0,0,,,21.166666666666668,3551559,PASSENGER VEHICLE,BICYCLE
17178,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,2016-10-28,40.711878399999996,-73.9986762,1,0,0,0,JAMES STREET,MADISON STREET                  ,14.166666666666666,3551579,BICYCLE,
17179,BROOKLYN,Unspecified,Unspecified,1178      FULTON STREET                 ,2016-10-30,40.680721500000004,-73.9537895,1,0,0,0,,,1.1666666666666667,3551580,TAXI,BICYCLE
17180,BROOKLYN,Following Too Closely,Unspecified,441       TOMPKINS AVENUE               ,2016-10-31,40.6822953,-73.94368940000001,1,0,0,0,,,22.166666666666668,3551609,PASSENGER VEHICLE,BICYCLE
17181,MANHATTAN,Unsafe Lane Changing,Unspecified,488       MADISON AVENUE                ,2016-11-01,40.7588878,-73.97485520000001,1,0,0,0,,,12.183333333333334,3551754,PASSENGER VEHICLE,BICYCLE
17182,,Failure to Yield Right-of-Way,Unspecified,,2016-10-31,,,1,0,0,0,,WYTHE AVENUE                    ,8.166666666666666,3551791,SPORT UTILITY / STATION WAGON,BICYCLE
17183,BROOKLYN,Unspecified,,,2016-10-31,40.652364399999996,-73.8913647,1,0,0,0,GLENWOOD ROAD,LOUISIANA AVENUE                ,16.166666666666668,3551827,BICYCLE,
17184,MANHATTAN,Other Vehicular,Passenger Distraction,,2014-06-20,40.777095,-73.98210209999999,1,0,0,0,WEST 70 STREET                  ,BROADWAY                        ,16.0,355183,PASSENGER VEHICLE,BICYCLE
17185,BROOKLYN,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,2016-10-29,40.6548824,-73.9618804,1,0,0,0,PARKSIDE AVENUE,OCEAN AVENUE                    ,20.166666666666668,3551864,PASSENGER VEHICLE,BICYCLE
17186,QUEENS,Driver Inattention/Distraction,Driver Inattention/Distraction,,2016-11-01,40.7507179,-73.85876479999999,1,0,0,0,108 STREET,ROOSEVELT AVENUE                ,15.183333333333334,3551917,PASSENGER VEHICLE,BICYCLE
17187,,Turning Improperly,Unspecified,,2016-11-01,,,1,0,0,0,,5 AVENUE                        ,18.183333333333334,3551926,SPORT UTILITY / STATION WAGON,BICYCLE
